time,dangjin_floating,dangjin_warehouse,dangjin,ulsan
2015-01-31 13:00:00,,502,611,
2015-01-31 14:00:00,,535,634,
2015-01-31 15:00:00,,506,591,
2015-01-31 16:00:00,,397,494,
2015-01-31 17:00:00,,189,218,
2015-01-31 18:00:00,,34,28,
2015-01-31 19:00:00,,0,0,
2015-01-31 20:00:00,,0,0,
2015-01-31 21:00:00,,0,0,
2015-01-31 22:00:00,,0,0,
2015-01-31 23:00:00,,0,0,
2015-02-01 00:00:00,,0,0,
2015-02-01 01:00:00,,0,0,0
2015-02-01 02:00:00,,0,0,0
2015-02-01 03:00:00,,0,0,0
2015-02-01 04:00:00,,0,0,0
2015-02-01 05:00:00,,0,0,0
2015-02-01 06:00:00,,0,0,0
2015-02-01 07:00:00,,0,0,0
2015-02-01 08:00:00,,1,0,4
2015-02-01 09:00:00,,54,94,71
2015-02-01 10:00:00,,178,273,191
2015-02-01 11:00:00,,346,438,282
2015-02-01 12:00:00,,457,545,328
2015-02-01 13:00:00,,505,598,348
2015-02-01 14:00:00,,483,563,337
2015-02-01 15:00:00,,477,554,294
2015-02-01 16:00:00,,376,458,222
2015-02-01 17:00:00,,188,212,90
2015-02-01 18:00:00,,37,22,5
2015-02-01 19:00:00,,0,0,0
2015-02-01 20:00:00,,0,0,0
2015-02-01 21:00:00,,0,0,0
2015-02-01 22:00:00,,0,0,0
2015-02-01 23:00:00,,0,0,0
2015-02-02 00:00:00,,0,0,0
2015-02-02 01:00:00,,0,0,0
2015-02-02 02:00:00,,0,0,0
2015-02-02 03:00:00,,0,0,0
2015-02-02 04:00:00,,0,0,0
2015-02-02 05:00:00,,0,0,0
2015-02-02 06:00:00,,0,0,0
2015-02-02 07:00:00,,0,0,0
2015-02-02 08:00:00,,0,0,3
2015-02-02 09:00:00,,27,28,61
2015-02-02 10:00:00,,101,122,160
2015-02-02 11:00:00,,147,175,216
2015-02-02 12:00:00,,402,480,260
2015-02-02 13:00:00,,480,554,193
2015-02-02 14:00:00,,489,551,265
2015-02-02 15:00:00,,451,517,188
2015-02-02 16:00:00,,344,425,187
2015-02-02 17:00:00,,161,193,77
2015-02-02 18:00:00,,30,17,4
2015-02-02 19:00:00,,0,0,0
2015-02-02 20:00:00,,0,0,0
2015-02-02 21:00:00,,0,0,0
2015-02-02 22:00:00,,0,0,0
2015-02-02 23:00:00,,0,0,0
2015-02-03 00:00:00,,0,0,0
2015-02-03 01:00:00,,0,0,0
2015-02-03 02:00:00,,0,0,0
2015-02-03 03:00:00,,0,0,0
2015-02-03 04:00:00,,0,0,0
2015-02-03 05:00:00,,0,0,0
2015-02-03 06:00:00,,0,0,0
2015-02-03 07:00:00,,0,0,0
2015-02-03 08:00:00,,1,0,2
2015-02-03 09:00:00,,46,56,57
2015-02-03 10:00:00,,126,166,174
2015-02-03 11:00:00,,240,298,209
2015-02-03 12:00:00,,286,334,274
2015-02-03 13:00:00,,284,337,296
2015-02-03 14:00:00,,367,422,305
2015-02-03 15:00:00,,396,466,166
2015-02-03 16:00:00,,259,301,64
2015-02-03 17:00:00,,111,112,17
2015-02-03 18:00:00,,30,16,3
2015-02-03 19:00:00,,0,0,0
2015-02-03 20:00:00,,0,0,0
2015-02-03 21:00:00,,0,0,0
2015-02-03 22:00:00,,0,0,0
2015-02-03 23:00:00,,0,0,0
2015-02-04 00:00:00,,0,0,0
2015-02-04 01:00:00,,0,0,0
2015-02-04 02:00:00,,0,0,0
2015-02-04 03:00:00,,0,0,0
2015-02-04 04:00:00,,0,0,0
2015-02-04 05:00:00,,0,0,0
2015-02-04 06:00:00,,0,0,0
2015-02-04 07:00:00,,0,0,0
2015-02-04 08:00:00,,0,0,0
2015-02-04 09:00:00,,41,41,7
2015-02-04 10:00:00,,118,113,25
2015-02-04 11:00:00,,206,257,44
2015-02-04 12:00:00,,239,303,86
2015-02-04 13:00:00,,229,280,86
2015-02-04 14:00:00,,166,189,73
2015-02-04 15:00:00,,258,288,73
2015-02-04 16:00:00,,193,224,49
2015-02-04 17:00:00,,114,129,44
2015-02-04 18:00:00,,18,18,7
2015-02-04 19:00:00,,0,0,0
2015-02-04 20:00:00,,0,0,0
2015-02-04 21:00:00,,0,0,0
2015-02-04 22:00:00,,0,0,0
2015-02-04 23:00:00,,0,0,0
2015-02-05 00:00:00,,0,0,0
2015-02-05 01:00:00,,0,0,0
2015-02-05 02:00:00,,0,0,0
2015-02-05 03:00:00,,0,0,0
2015-02-05 04:00:00,,0,0,0
2015-02-05 05:00:00,,0,0,0
2015-02-05 06:00:00,,0,0,0
2015-02-05 07:00:00,,0,0,0
2015-02-05 08:00:00,,0,0,3
2015-02-05 09:00:00,,37,34,58
2015-02-05 10:00:00,,140,114,145
2015-02-05 11:00:00,,265,158,141
2015-02-05 12:00:00,,341,366,234
2015-02-05 13:00:00,,256,535,333
2015-02-05 14:00:00,,424,559,219
2015-02-05 15:00:00,,444,494,200
2015-02-05 16:00:00,,339,394,140
2015-02-05 17:00:00,,168,194,86
2015-02-05 18:00:00,,31,20,11
2015-02-05 19:00:00,,0,0,0
2015-02-05 20:00:00,,0,0,0
2015-02-05 21:00:00,,0,0,0
2015-02-05 22:00:00,,0,0,0
2015-02-05 23:00:00,,0,0,0
2015-02-06 00:00:00,,0,0,0
2015-02-06 01:00:00,,0,0,0
2015-02-06 02:00:00,,0,0,0
2015-02-06 03:00:00,,0,0,0
2015-02-06 04:00:00,,0,0,0
2015-02-06 05:00:00,,0,0,0
2015-02-06 06:00:00,,0,0,0
2015-02-06 07:00:00,,0,0,0
2015-02-06 08:00:00,,0,0,5
2015-02-06 09:00:00,,58,89,70
2015-02-06 10:00:00,,93,136,187
2015-02-06 11:00:00,,212,309,273
2015-02-06 12:00:00,,315,348,321
2015-02-06 13:00:00,,492,574,335
2015-02-06 14:00:00,,480,554,334
2015-02-06 15:00:00,,468,545,288
2015-02-06 16:00:00,,383,549,212
2015-02-06 17:00:00,,188,298,91
2015-02-06 18:00:00,,26,21,7
2015-02-06 19:00:00,,0,0,0
2015-02-06 20:00:00,,0,0,0
2015-02-06 21:00:00,,0,0,0
2015-02-06 22:00:00,,0,0,0
2015-02-06 23:00:00,,0,0,0
2015-02-07 00:00:00,,0,0,0
2015-02-07 01:00:00,,0,0,0
2015-02-07 02:00:00,,0,0,0
2015-02-07 03:00:00,,0,0,0
2015-02-07 04:00:00,,0,0,0
2015-02-07 05:00:00,,0,0,0
2015-02-07 06:00:00,,0,0,0
2015-02-07 07:00:00,,0,0,0
2015-02-07 08:00:00,,0,0,1
2015-02-07 09:00:00,,8,3,42
2015-02-07 10:00:00,,40,64,90
2015-02-07 11:00:00,,216,332,201
2015-02-07 12:00:00,,286,439,316
2015-02-07 13:00:00,,442,686,328
2015-02-07 14:00:00,,260,437,317
2015-02-07 15:00:00,,254,413,280
2015-02-07 16:00:00,,119,215,191
2015-02-07 17:00:00,,60,99,62
2015-02-07 18:00:00,,8,8,5
2015-02-07 19:00:00,,0,0,0
2015-02-07 20:00:00,,0,0,0
2015-02-07 21:00:00,,0,0,0
2015-02-07 22:00:00,,0,0,0
2015-02-07 23:00:00,,0,0,0
2015-02-08 00:00:00,,0,0,0
2015-02-08 01:00:00,,0,0,0
2015-02-08 02:00:00,,0,0,0
2015-02-08 03:00:00,,0,0,0
2015-02-08 04:00:00,,0,0,0
2015-02-08 05:00:00,,0,0,0
2015-02-08 06:00:00,,0,0,0
2015-02-08 07:00:00,,0,0,0
2015-02-08 08:00:00,,0,0,1
2015-02-08 09:00:00,,29,31,75
2015-02-08 10:00:00,,111,125,205
2015-02-08 11:00:00,,184,254,299
2015-02-08 12:00:00,,160,386,357
2015-02-08 13:00:00,,181,586,377
2015-02-08 14:00:00,,307,646,366
2015-02-08 15:00:00,,404,606,325
2015-02-08 16:00:00,,367,501,249
2015-02-08 17:00:00,,216,280,123
2015-02-08 18:00:00,,49,32,8
2015-02-08 19:00:00,,0,0,0
2015-02-08 20:00:00,,0,0,0
2015-02-08 21:00:00,,0,0,0
2015-02-08 22:00:00,,0,0,0
2015-02-08 23:00:00,,0,0,0
2015-02-09 00:00:00,,0,0,0
2015-02-09 01:00:00,,0,0,0
2015-02-09 02:00:00,,0,0,0
2015-02-09 03:00:00,,0,0,0
2015-02-09 04:00:00,,0,0,0
2015-02-09 05:00:00,,0,0,0
2015-02-09 06:00:00,,0,0,0
2015-02-09 07:00:00,,0,0,0
2015-02-09 08:00:00,,1,0,9
2015-02-09 09:00:00,,59,116,84
2015-02-09 10:00:00,,198,308,210
2015-02-09 11:00:00,,349,434,305
2015-02-09 12:00:00,,444,533,357
2015-02-09 13:00:00,,442,527,379
2015-02-09 14:00:00,,217,250,364
2015-02-09 15:00:00,,254,293,322
2015-02-09 16:00:00,,179,209,251
2015-02-09 17:00:00,,109,139,124
2015-02-09 18:00:00,,11,7,8
2015-02-09 19:00:00,,0,0,0
2015-02-09 20:00:00,,0,0,0
2015-02-09 21:00:00,,0,0,0
2015-02-09 22:00:00,,0,0,0
2015-02-09 23:00:00,,0,0,0
2015-02-10 00:00:00,,0,0,0
2015-02-10 01:00:00,,0,0,0
2015-02-10 02:00:00,,0,0,0
2015-02-10 03:00:00,,0,0,0
2015-02-10 04:00:00,,0,0,0
2015-02-10 05:00:00,,0,0,0
2015-02-10 06:00:00,,0,0,0
2015-02-10 07:00:00,,0,0,0
2015-02-10 08:00:00,,0,0,7
2015-02-10 09:00:00,,39,47,70
2015-02-10 10:00:00,,132,173,172
2015-02-10 11:00:00,,247,303,254
2015-02-10 12:00:00,,333,401,306
2015-02-10 13:00:00,,379,455,329
2015-02-10 14:00:00,,333,400,310
2015-02-10 15:00:00,,321,385,258
2015-02-10 16:00:00,,210,265,181
2015-02-10 17:00:00,,110,143,83
2015-02-10 18:00:00,,20,19,10
2015-02-10 19:00:00,,0,0,0
2015-02-10 20:00:00,,0,0,0
2015-02-10 21:00:00,,0,0,0
2015-02-10 22:00:00,,0,0,0
2015-02-10 23:00:00,,0,0,0
2015-02-11 00:00:00,,0,0,0
2015-02-11 01:00:00,,0,0,0
2015-02-11 02:00:00,,0,0,0
2015-02-11 03:00:00,,0,0,0
2015-02-11 04:00:00,,0,0,0
2015-02-11 05:00:00,,0,0,0
2015-02-11 06:00:00,,0,0,0
2015-02-11 07:00:00,,0,0,0
2015-02-11 08:00:00,,0,0,6
2015-02-11 09:00:00,,24,23,41
2015-02-11 10:00:00,,120,131,140
2015-02-11 11:00:00,,234,238,219
2015-02-11 12:00:00,,266,265,313
2015-02-11 13:00:00,,378,455,329
2015-02-11 14:00:00,,412,494,311
2015-02-11 15:00:00,,285,341,231
2015-02-11 16:00:00,,287,351,156
2015-02-11 17:00:00,,133,172,88
2015-02-11 18:00:00,,42,36,14
2015-02-11 19:00:00,,0,0,0
2015-02-11 20:00:00,,0,0,0
2015-02-11 21:00:00,,0,0,0
2015-02-11 22:00:00,,0,0,0
2015-02-11 23:00:00,,0,0,0
2015-02-12 00:00:00,,0,0,0
2015-02-12 01:00:00,,0,0,0
2015-02-12 02:00:00,,0,0,0
2015-02-12 03:00:00,,0,0,0
2015-02-12 04:00:00,,0,0,0
2015-02-12 05:00:00,,0,0,0
2015-02-12 06:00:00,,0,0,0
2015-02-12 07:00:00,,0,0,0
2015-02-12 08:00:00,,2,0,4
2015-02-12 09:00:00,,61,99,59
2015-02-12 10:00:00,,212,296,154
2015-02-12 11:00:00,,376,457,260
2015-02-12 12:00:00,,442,564,335
2015-02-12 13:00:00,,475,624,366
2015-02-12 14:00:00,,525,671,354
2015-02-12 15:00:00,,519,763,317
2015-02-12 16:00:00,,428,642,246
2015-02-12 17:00:00,,237,399,125
2015-02-12 18:00:00,,56,40,11
2015-02-12 19:00:00,,0,0,0
2015-02-12 20:00:00,,0,0,0
2015-02-12 21:00:00,,0,0,0
2015-02-12 22:00:00,,0,0,0
2015-02-12 23:00:00,,0,0,0
2015-02-13 00:00:00,,0,0,0
2015-02-13 01:00:00,,0,0,0
2015-02-13 02:00:00,,0,0,0
2015-02-13 03:00:00,,0,0,0
2015-02-13 04:00:00,,0,0,0
2015-02-13 05:00:00,,0,0,0
2015-02-13 06:00:00,,0,0,0
2015-02-13 07:00:00,,0,0,0
2015-02-13 08:00:00,,2,1,1
2015-02-13 09:00:00,,62,141,82
2015-02-13 10:00:00,,204,378,207
2015-02-13 11:00:00,,366,585,295
2015-02-13 12:00:00,,463,725,346
2015-02-13 13:00:00,,525,797,365
2015-02-13 14:00:00,,536,806,354
2015-02-13 15:00:00,,500,754,320
2015-02-13 16:00:00,,413,645,249
2015-02-13 17:00:00,,223,390,127
2015-02-13 18:00:00,,52,40,11
2015-02-13 19:00:00,,0,0,0
2015-02-13 20:00:00,,0,0,0
2015-02-13 21:00:00,,0,0,0
2015-02-13 22:00:00,,0,0,0
2015-02-13 23:00:00,,0,0,0
2015-02-14 00:00:00,,0,0,0
2015-02-14 01:00:00,,0,0,0
2015-02-14 02:00:00,,0,0,0
2015-02-14 03:00:00,,0,0,0
2015-02-14 04:00:00,,0,0,0
2015-02-14 05:00:00,,0,0,0
2015-02-14 06:00:00,,0,0,0
2015-02-14 07:00:00,,0,0,0
2015-02-14 08:00:00,,1,0,8
2015-02-14 09:00:00,,52,82,76
2015-02-14 10:00:00,,153,257,189
2015-02-14 11:00:00,,127,190,273
2015-02-14 12:00:00,,64,107,328
2015-02-14 13:00:00,,200,342,347
2015-02-14 14:00:00,,337,523,337
2015-02-14 15:00:00,,337,516,301
2015-02-14 16:00:00,,270,415,230
2015-02-14 17:00:00,,147,253,119
2015-02-14 18:00:00,,30,38,12
2015-02-14 19:00:00,,0,0,0
2015-02-14 20:00:00,,0,0,0
2015-02-14 21:00:00,,0,0,0
2015-02-14 22:00:00,,0,0,0
2015-02-14 23:00:00,,0,0,0
2015-02-15 00:00:00,,0,0,0
2015-02-15 01:00:00,,0,0,0
2015-02-15 02:00:00,,0,0,0
2015-02-15 03:00:00,,0,0,0
2015-02-15 04:00:00,,0,0,0
2015-02-15 05:00:00,,0,0,0
2015-02-15 06:00:00,,0,0,0
2015-02-15 07:00:00,,0,0,0
2015-02-15 08:00:00,,2,0,10
2015-02-15 09:00:00,,46,72,63
2015-02-15 10:00:00,,111,181,117
2015-02-15 11:00:00,,176,283,176
2015-02-15 12:00:00,,271,429,253
2015-02-15 13:00:00,,274,434,171
2015-02-15 14:00:00,,264,403,80
2015-02-15 15:00:00,,156,236,50
2015-02-15 16:00:00,,76,109,26
2015-02-15 17:00:00,,45,60,8
2015-02-15 18:00:00,,2,0,1
2015-02-15 19:00:00,,0,0,0
2015-02-15 20:00:00,,0,0,0
2015-02-15 21:00:00,,0,0,0
2015-02-15 22:00:00,,0,0,0
2015-02-15 23:00:00,,0,0,0
2015-02-16 00:00:00,,0,0,0
2015-02-16 01:00:00,,0,0,0
2015-02-16 02:00:00,,0,0,0
2015-02-16 03:00:00,,0,0,0
2015-02-16 04:00:00,,0,0,0
2015-02-16 05:00:00,,0,0,0
2015-02-16 06:00:00,,0,0,0
2015-02-16 07:00:00,,0,0,0
2015-02-16 08:00:00,,0,0,0
2015-02-16 09:00:00,,4,0,1
2015-02-16 10:00:00,,20,20,8
2015-02-16 11:00:00,,40,59,16
2015-02-16 12:00:00,,22,25,9
2015-02-16 13:00:00,,25,25,16
2015-02-16 14:00:00,,17,13,19
2015-02-16 15:00:00,,6,0,10
2015-02-16 16:00:00,,7,0,4
2015-02-16 17:00:00,,2,0,0
2015-02-16 18:00:00,,0,0,0
2015-02-16 19:00:00,,0,0,0
2015-02-16 20:00:00,,0,0,0
2015-02-16 21:00:00,,0,0,0
2015-02-16 22:00:00,,0,0,0
2015-02-16 23:00:00,,0,0,0
2015-02-17 00:00:00,,0,0,0
2015-02-17 01:00:00,,0,0,0
2015-02-17 02:00:00,,0,0,0
2015-02-17 03:00:00,,0,0,0
2015-02-17 04:00:00,,0,0,0
2015-02-17 05:00:00,,0,0,0
2015-02-17 06:00:00,,0,0,0
2015-02-17 07:00:00,,0,0,0
2015-02-17 08:00:00,,0,0,8
2015-02-17 09:00:00,,5,0,73
2015-02-17 10:00:00,,30,54,133
2015-02-17 11:00:00,,104,91,274
2015-02-17 12:00:00,,124,173,318
2015-02-17 13:00:00,,161,259,351
2015-02-17 14:00:00,,201,423,327
2015-02-17 15:00:00,,152,235,239
2015-02-17 16:00:00,,73,108,199
2015-02-17 17:00:00,,63,121,96
2015-02-17 18:00:00,,9,13,10
2015-02-17 19:00:00,,0,0,0
2015-02-17 20:00:00,,0,0,0
2015-02-17 21:00:00,,0,0,0
2015-02-17 22:00:00,,0,0,0
2015-02-17 23:00:00,,0,0,0
2015-02-18 00:00:00,,0,0,0
2015-02-18 01:00:00,,0,0,0
2015-02-18 02:00:00,,0,0,0
2015-02-18 03:00:00,,0,0,0
2015-02-18 04:00:00,,0,0,0
2015-02-18 05:00:00,,0,0,0
2015-02-18 06:00:00,,0,0,0
2015-02-18 07:00:00,,0,0,0
2015-02-18 08:00:00,,0,0,9
2015-02-18 09:00:00,,7,0,75
2015-02-18 10:00:00,,20,14,178
2015-02-18 11:00:00,,101,143,252
2015-02-18 12:00:00,,134,283,308
2015-02-18 13:00:00,,262,640,323
2015-02-18 14:00:00,,460,673,283
2015-02-18 15:00:00,,403,562,109
2015-02-18 16:00:00,,277,413,159
2015-02-18 17:00:00,,45,69,58
2015-02-18 18:00:00,,3,0,5
2015-02-18 19:00:00,,0,0,0
2015-02-18 20:00:00,,0,0,0
2015-02-18 21:00:00,,0,0,0
2015-02-18 22:00:00,,0,0,0
2015-02-18 23:00:00,,0,0,0
2015-02-19 00:00:00,,0,0,0
2015-02-19 01:00:00,,0,0,0
2015-02-19 02:00:00,,0,0,0
2015-02-19 03:00:00,,0,0,0
2015-02-19 04:00:00,,0,0,0
2015-02-19 05:00:00,,0,0,0
2015-02-19 06:00:00,,0,0,0
2015-02-19 07:00:00,,0,0,0
2015-02-19 08:00:00,,4,4,7
2015-02-19 09:00:00,,72,148,72
2015-02-19 10:00:00,,211,384,189
2015-02-19 11:00:00,,371,601,282
2015-02-19 12:00:00,,466,715,317
2015-02-19 13:00:00,,510,785,201
2015-02-19 14:00:00,,512,791,132
2015-02-19 15:00:00,,471,728,266
2015-02-19 16:00:00,,355,559,193
2015-02-19 17:00:00,,233,404,118
2015-02-19 18:00:00,,60,71,10
2015-02-19 19:00:00,,0,0,0
2015-02-19 20:00:00,,0,0,0
2015-02-19 21:00:00,,0,0,0
2015-02-19 22:00:00,,0,0,0
2015-02-19 23:00:00,,0,0,0
2015-02-20 00:00:00,,0,0,0
2015-02-20 01:00:00,,0,0,0
2015-02-20 02:00:00,,0,0,0
2015-02-20 03:00:00,,0,0,0
2015-02-20 04:00:00,,0,0,0
2015-02-20 05:00:00,,0,0,0
2015-02-20 06:00:00,,0,0,0
2015-02-20 07:00:00,,0,0,0
2015-02-20 08:00:00,,4,2,11
2015-02-20 09:00:00,,68,120,64
2015-02-20 10:00:00,,179,288,170
2015-02-20 11:00:00,,199,303,285
2015-02-20 12:00:00,,361,557,325
2015-02-20 13:00:00,,437,664,364
2015-02-20 14:00:00,,230,344,356
2015-02-20 15:00:00,,264,392,315
2015-02-20 16:00:00,,280,450,241
2015-02-20 17:00:00,,111,164,124
2015-02-20 18:00:00,,17,17,12
2015-02-20 19:00:00,,0,0,0
2015-02-20 20:00:00,,0,0,0
2015-02-20 21:00:00,,0,0,0
2015-02-20 22:00:00,,0,0,0
2015-02-20 23:00:00,,0,0,0
2015-02-21 00:00:00,,0,0,0
2015-02-21 01:00:00,,0,0,0
2015-02-21 02:00:00,,0,0,0
2015-02-21 03:00:00,,0,0,0
2015-02-21 04:00:00,,0,0,0
2015-02-21 05:00:00,,0,0,0
2015-02-21 06:00:00,,0,0,0
2015-02-21 07:00:00,,0,0,0
2015-02-21 08:00:00,,0,0,0
2015-02-21 09:00:00,,8,0,20
2015-02-21 10:00:00,,32,44,42
2015-02-21 11:00:00,,55,82,39
2015-02-21 12:00:00,,62,90,48
2015-02-21 13:00:00,,52,76,36
2015-02-21 14:00:00,,53,76,25
2015-02-21 15:00:00,,72,108,16
2015-02-21 16:00:00,,52,87,7
2015-02-21 17:00:00,,22,31,1
2015-02-21 18:00:00,,1,0,0
2015-02-21 19:00:00,,0,0,0
2015-02-21 20:00:00,,0,0,0
2015-02-21 21:00:00,,0,0,0
2015-02-21 22:00:00,,0,0,0
2015-02-21 23:00:00,,0,0,0
2015-02-22 00:00:00,,0,0,0
2015-02-22 01:00:00,,0,0,0
2015-02-22 02:00:00,,0,0,0
2015-02-22 03:00:00,,0,0,0
2015-02-22 04:00:00,,0,0,0
2015-02-22 05:00:00,,0,0,0
2015-02-22 06:00:00,,0,0,0
2015-02-22 07:00:00,,0,0,0
2015-02-22 08:00:00,,0,0,2
2015-02-22 09:00:00,,20,20,5
2015-02-22 10:00:00,,73,118,40
2015-02-22 11:00:00,,116,190,86
2015-02-22 12:00:00,,138,211,114
2015-02-22 13:00:00,,168,273,101
2015-02-22 14:00:00,,250,382,50
2015-02-22 15:00:00,,383,596,194
2015-02-22 16:00:00,,373,571,251
2015-02-22 17:00:00,,175,267,90
2015-02-22 18:00:00,,32,50,24
2015-02-22 19:00:00,,0,0,0
2015-02-22 20:00:00,,0,0,0
2015-02-22 21:00:00,,0,0,0
2015-02-22 22:00:00,,0,0,0
2015-02-22 23:00:00,,0,0,0
2015-02-23 00:00:00,,0,0,0
2015-02-23 01:00:00,,0,0,0
2015-02-23 02:00:00,,0,0,0
2015-02-23 03:00:00,,0,0,0
2015-02-23 04:00:00,,0,0,0
2015-02-23 05:00:00,,0,0,0
2015-02-23 06:00:00,,0,0,0
2015-02-23 07:00:00,,0,0,0
2015-02-23 08:00:00,,1,0,0
2015-02-23 09:00:00,,32,41,19
2015-02-23 10:00:00,,115,155,92
2015-02-23 11:00:00,,207,298,104
2015-02-23 12:00:00,,200,316,242
2015-02-23 13:00:00,,243,392,355
2015-02-23 14:00:00,,421,665,345
2015-02-23 15:00:00,,399,548,305
2015-02-23 16:00:00,,255,374,227
2015-02-23 17:00:00,,210,345,123
2015-02-23 18:00:00,,50,72,22
2015-02-23 19:00:00,,0,0,0
2015-02-23 20:00:00,,0,0,0
2015-02-23 21:00:00,,0,0,0
2015-02-23 22:00:00,,0,0,0
2015-02-23 23:00:00,,0,0,0
2015-02-24 00:00:00,,0,0,0
2015-02-24 01:00:00,,0,0,0
2015-02-24 02:00:00,,0,0,0
2015-02-24 03:00:00,,0,0,0
2015-02-24 04:00:00,,0,0,0
2015-02-24 05:00:00,,0,0,0
2015-02-24 06:00:00,,0,0,0
2015-02-24 07:00:00,,0,0,0
2015-02-24 08:00:00,,6,5,5
2015-02-24 09:00:00,,75,130,45
2015-02-24 10:00:00,,86,216,167
2015-02-24 11:00:00,,324,560,256
2015-02-24 12:00:00,,451,735,247
2015-02-24 13:00:00,,534,799,352
2015-02-24 14:00:00,,551,821,322
2015-02-24 15:00:00,,526,777,310
2015-02-24 16:00:00,,448,664,237
2015-02-24 17:00:00,,291,455,132
2015-02-24 18:00:00,,75,112,22
2015-02-24 19:00:00,,0,0,0
2015-02-24 20:00:00,,0,0,0
2015-02-24 21:00:00,,0,0,0
2015-02-24 22:00:00,,0,0,0
2015-02-24 23:00:00,,0,0,0
2015-02-25 00:00:00,,0,0,0
2015-02-25 01:00:00,,0,0,0
2015-02-25 02:00:00,,0,0,0
2015-02-25 03:00:00,,0,0,0
2015-02-25 04:00:00,,0,0,0
2015-02-25 05:00:00,,0,0,0
2015-02-25 06:00:00,,0,0,0
2015-02-25 07:00:00,,0,0,0
2015-02-25 08:00:00,,3,0,9
2015-02-25 09:00:00,,64,95,76
2015-02-25 10:00:00,,102,155,189
2015-02-25 11:00:00,,215,318,187
2015-02-25 12:00:00,,395,612,169
2015-02-25 13:00:00,,485,753,216
2015-02-25 14:00:00,,336,549,196
2015-02-25 15:00:00,,294,458,166
2015-02-25 16:00:00,,259,403,91
2015-02-25 17:00:00,,188,280,39
2015-02-25 18:00:00,,15,19,8
2015-02-25 19:00:00,,0,0,0
2015-02-25 20:00:00,,0,0,0
2015-02-25 21:00:00,,0,0,0
2015-02-25 22:00:00,,0,0,0
2015-02-25 23:00:00,,0,0,0
2015-02-26 00:00:00,,0,0,0
2015-02-26 01:00:00,,0,0,0
2015-02-26 02:00:00,,0,0,0
2015-02-26 03:00:00,,0,0,0
2015-02-26 04:00:00,,0,0,0
2015-02-26 05:00:00,,0,0,0
2015-02-26 06:00:00,,0,0,0
2015-02-26 07:00:00,,0,0,0
2015-02-26 08:00:00,,2,0,13
2015-02-26 09:00:00,,50,66,89
2015-02-26 10:00:00,,158,244,146
2015-02-26 11:00:00,,383,442,126
2015-02-26 12:00:00,,501,567,196
2015-02-26 13:00:00,,583,652,327
2015-02-26 14:00:00,,543,648,333
2015-02-26 15:00:00,,549,617,274
2015-02-26 16:00:00,,456,515,210
2015-02-26 17:00:00,,293,354,124
2015-02-26 18:00:00,,78,92,25
2015-02-26 19:00:00,,1,0,0
2015-02-26 20:00:00,,0,0,0
2015-02-26 21:00:00,,0,0,0
2015-02-26 22:00:00,,0,0,0
2015-02-26 23:00:00,,0,0,0
2015-02-27 00:00:00,,0,0,0
2015-02-27 01:00:00,,0,0,0
2015-02-27 02:00:00,,0,0,0
2015-02-27 03:00:00,,0,0,0
2015-02-27 04:00:00,,0,0,0
2015-02-27 05:00:00,,0,0,0
2015-02-27 06:00:00,,0,0,0
2015-02-27 07:00:00,,0,0,0
2015-02-27 08:00:00,,13,13,6
2015-02-27 09:00:00,,93,108,18
2015-02-27 10:00:00,,268,248,53
2015-02-27 11:00:00,,424,333,212
2015-02-27 12:00:00,,506,452,332
2015-02-27 13:00:00,,564,544,387
2015-02-27 14:00:00,,557,605,370
2015-02-27 15:00:00,,487,585,270
2015-02-27 16:00:00,,400,478,158
2015-02-27 17:00:00,,180,232,107
2015-02-27 18:00:00,,54,72,19
2015-02-27 19:00:00,,1,0,0
2015-02-27 20:00:00,,0,0,0
2015-02-27 21:00:00,,0,0,0
2015-02-27 22:00:00,,0,0,0
2015-02-27 23:00:00,,0,0,0
2015-02-28 00:00:00,,0,0,0
2015-02-28 01:00:00,,0,0,0
2015-02-28 02:00:00,,0,0,0
2015-02-28 03:00:00,,0,0,0
2015-02-28 04:00:00,,0,0,0
2015-02-28 05:00:00,,0,0,0
2015-02-28 06:00:00,,0,0,0
2015-02-28 07:00:00,,0,0,0
2015-02-28 08:00:00,,4,0,2
2015-02-28 09:00:00,,38,38,11
2015-02-28 10:00:00,,71,76,16
2015-02-28 11:00:00,,113,126,20
2015-02-28 12:00:00,,204,222,50
2015-02-28 13:00:00,,226,261,110
2015-02-28 14:00:00,,230,249,29
2015-02-28 15:00:00,,179,199,70
2015-02-28 16:00:00,,183,201,70
2015-02-28 17:00:00,,56,59,23
2015-02-28 18:00:00,,12,7,7
2015-02-28 19:00:00,,0,0,0
2015-02-28 20:00:00,,0,0,0
2015-02-28 21:00:00,,0,0,0
2015-02-28 22:00:00,,0,0,0
2015-02-28 23:00:00,,0,0,0
2015-03-01 00:00:00,,0,0,0
2015-03-01 01:00:00,,0,0,0
2015-03-01 02:00:00,,0,0,0
2015-03-01 03:00:00,,0,0,0
2015-03-01 04:00:00,,0,0,0
2015-03-01 05:00:00,,0,0,0
2015-03-01 06:00:00,,0,0,0
2015-03-01 07:00:00,,0,0,0
2015-03-01 08:00:00,,1,0,0
2015-03-01 09:00:00,,42,40,7
2015-03-01 10:00:00,,104,119,40
2015-03-01 11:00:00,,280,324,152
2015-03-01 12:00:00,,400,463,306
2015-03-01 13:00:00,,498,572,376
2015-03-01 14:00:00,,493,558,374
2015-03-01 15:00:00,,459,521,329
