month, format: day,hour,forecast,풍속,하늘상태,6시간적설,강수형태,풍향,3시간기온,강수확률,일최저기온,습도,일최고기온,6시간강수량
9, 28,200.0,43.0,0.0,4.0,0.0,0.0,340.0,19.0,30.0,,85.0,,0.0
9, 28,200.0,46.0,,4.0,,1.0,344.0,20.0,60.0,,85.0,,
9, 28,200.0,49.0,5.0,4.0,0.0,1.0,351.0,22.0,60.0,,80.0,,5.0
9, 28,200.0,52.0,,2.0,,0.0,337.0,23.0,10.0,,70.0,,
9, 28,200.0,55.0,0.0,2.0,0.0,0.0,320.0,21.0,10.0,,70.0,,0.0
9, 28,200.0,58.0,,2.0,,0.0,314.0,19.0,10.0,,65.0,,
9, 28,200.0,61.0,0.0,2.0,0.0,0.0,310.0,17.0,10.0,,60.0,,0.0
9, 28,500.0,4.0,0.0,3.0,0.0,0.0,44.0,20.0,20.0,17.0,65.0,21.0,0.0
9, 28,500.0,7.0,,3.0,,0.0,43.0,19.0,20.0,18.0,70.0,25.0,
9, 28,500.0,10.0,0.0,4.0,0.0,0.0,19.0,18.0,30.0,,80.0,,0.0
9, 28,500.0,13.0,,4.0,,0.0,354.0,19.0,30.0,,80.0,,
9, 28,500.0,16.0,1.0,4.0,0.0,1.0,6.0,18.0,60.0,,80.0,,1.0
9, 28,500.0,19.0,,4.0,,1.0,28.0,20.0,60.0,,85.0,,
9, 28,500.0,22.0,10.0,4.0,0.0,1.0,57.0,21.0,70.0,,85.0,,10.0
9, 28,500.0,25.0,,4.0,,1.0,101.0,20.0,70.0,,85.0,,
9, 28,500.0,28.0,10.0,4.0,0.0,1.0,69.0,19.0,60.0,,85.0,,10.0
9, 28,500.0,31.0,,4.0,,1.0,71.0,19.0,60.0,,90.0,,
9, 28,500.0,34.0,5.0,4.0,0.0,0.0,18.0,19.0,30.0,,90.0,,5.0
9, 28,500.0,37.0,,4.0,,0.0,350.0,19.0,30.0,,85.0,,
9, 28,500.0,40.0,0.0,4.0,0.0,0.0,340.0,19.0,30.0,,85.0,,0.0
9, 28,500.0,43.0,,4.0,,1.0,344.0,20.0,60.0,,85.0,,
9, 28,500.0,46.0,5.0,4.0,0.0,1.0,351.0,22.0,60.0,,80.0,,5.0
9, 28,500.0,49.0,,2.0,,0.0,337.0,23.0,10.0,,70.0,,
9, 28,500.0,52.0,0.0,2.0,0.0,0.0,320.0,21.0,10.0,,70.0,,0.0
9, 28,500.0,55.0,,2.0,,0.0,314.0,19.0,10.0,,65.0,,
9, 28,500.0,58.0,0.0,2.0,0.0,0.0,310.0,17.0,10.0,,60.0,,0.0
9, 28,800.0,4.0,,3.0,,0.0,48.0,19.0,20.0,18.0,75.0,21.0,
9, 28,800.0,7.0,0.0,4.0,0.0,0.0,30.0,19.0,30.0,19.0,75.0,22.0,0.0
9, 28,800.0,10.0,,4.0,,0.0,354.0,19.0,30.0,,80.0,,
9, 28,800.0,13.0,0.0,4.0,0.0,0.0,355.0,18.0,30.0,,85.0,,0.0
9, 28,800.0,16.0,,4.0,,1.0,24.0,19.0,60.0,,85.0,,
9, 28,800.0,19.0,10.0,4.0,0.0,1.0,52.0,20.0,70.0,,80.0,,10.0
9, 28,800.0,22.0,,4.0,,1.0,120.0,19.0,70.0,,85.0,,
9, 28,800.0,25.0,5.0,4.0,0.0,1.0,107.0,19.0,60.0,,85.0,,5.0
9, 28,800.0,28.0,,4.0,,0.0,90.0,19.0,30.0,,85.0,,
9, 28,800.0,31.0,0.0,4.0,0.0,0.0,35.0,19.0,30.0,,85.0,,0.0
9, 28,800.0,34.0,,4.0,,0.0,18.0,19.0,30.0,,85.0,,
9, 28,800.0,37.0,0.0,4.0,0.0,0.0,11.0,19.0,30.0,,90.0,,0.0
9, 28,800.0,40.0,,4.0,,1.0,10.0,19.0,60.0,,90.0,,
9, 28,800.0,43.0,5.0,4.0,0.0,1.0,14.0,21.0,60.0,,80.0,,5.0
9, 28,800.0,46.0,,2.0,,0.0,7.0,22.0,10.0,,75.0,,
9, 28,800.0,49.0,0.0,2.0,0.0,0.0,353.0,21.0,10.0,,80.0,,0.0
9, 28,800.0,52.0,,2.0,,0.0,300.0,19.0,10.0,,65.0,,
9, 28,800.0,55.0,0.0,2.0,0.0,0.0,300.0,17.0,10.0,,60.0,,0.0
9, 28,1100.0,4.0,0.0,4.0,0.0,0.0,30.0,19.0,30.0,18.0,75.0,21.0,0.0
9, 28,1100.0,7.0,,4.0,,0.0,354.0,19.0,30.0,19.0,80.0,22.0,
9, 28,1100.0,10.0,0.0,4.0,0.0,0.0,355.0,18.0,30.0,,85.0,,0.0
9, 28,1100.0,13.0,,4.0,,1.0,24.0,19.0,60.0,,85.0,,
9, 28,1100.0,16.0,10.0,4.0,0.0,1.0,52.0,20.0,70.0,,80.0,,10.0
9, 28,1100.0,19.0,,4.0,,1.0,120.0,19.0,70.0,,85.0,,
9, 28,1100.0,22.0,5.0,4.0,0.0,1.0,107.0,19.0,60.0,,85.0,,5.0
9, 28,1100.0,25.0,,4.0,,0.0,90.0,19.0,30.0,,85.0,,
9, 28,1100.0,28.0,0.0,4.0,0.0,0.0,35.0,19.0,30.0,,85.0,,0.0
9, 28,1100.0,31.0,,4.0,,0.0,18.0,19.0,30.0,,85.0,,
9, 28,1100.0,34.0,0.0,4.0,0.0,0.0,11.0,19.0,30.0,,90.0,,0.0
9, 28,1100.0,37.0,,4.0,,1.0,10.0,19.0,60.0,,90.0,,
9, 28,1100.0,40.0,5.0,4.0,0.0,1.0,14.0,21.0,60.0,,80.0,,5.0
9, 28,1100.0,43.0,,2.0,,0.0,7.0,22.0,10.0,,75.0,,
9, 28,1100.0,46.0,0.0,2.0,0.0,0.0,353.0,21.0,10.0,,80.0,,0.0
9, 28,1100.0,49.0,,2.0,,0.0,300.0,19.0,10.0,,65.0,,
9, 28,1100.0,52.0,0.0,2.0,0.0,0.0,300.0,17.0,10.0,,60.0,,0.0
9, 28,1400.0,4.0,,4.0,,0.0,354.0,19.0,30.0,18.0,80.0,21.0,
9, 28,1400.0,7.0,0.0,4.0,0.0,0.0,355.0,18.0,30.0,19.0,85.0,22.0,0.0
9, 28,1400.0,10.0,,4.0,,1.0,24.0,19.0,60.0,,85.0,,
9, 28,1400.0,13.0,10.0,4.0,0.0,1.0,52.0,20.0,70.0,,80.0,,10.0
9, 28,1400.0,16.0,,4.0,,1.0,120.0,19.0,70.0,,85.0,,
9, 28,1400.0,19.0,5.0,4.0,0.0,1.0,107.0,19.0,60.0,,85.0,,5.0
9, 28,1400.0,22.0,,4.0,,0.0,90.0,19.0,30.0,,85.0,,
9, 28,1400.0,25.0,0.0,4.0,0.0,0.0,35.0,19.0,30.0,,85.0,,0.0
9, 28,1400.0,28.0,,4.0,,0.0,18.0,19.0,30.0,,85.0,,
9, 28,1400.0,31.0,0.0,4.0,0.0,0.0,11.0,19.0,30.0,,90.0,,0.0
9, 28,1400.0,34.0,,4.0,,1.0,10.0,19.0,60.0,,90.0,,
9, 28,1400.0,37.0,5.0,4.0,0.0,1.0,14.0,21.0,60.0,,80.0,,5.0
9, 28,1400.0,40.0,,2.0,,0.0,7.0,22.0,10.0,,75.0,,
9, 28,1400.0,43.0,0.0,2.0,0.0,0.0,353.0,21.0,10.0,,80.0,,0.0
9, 28,1400.0,46.0,,2.0,,0.0,300.0,19.0,10.0,,65.0,,
9, 28,1400.0,49.0,0.0,2.0,0.0,0.0,300.0,17.0,10.0,,60.0,,0.0
9, 28,1700.0,4.0,0.0,4.0,0.0,0.0,355.0,18.0,30.0,18.0,85.0,21.0,0.0
9, 28,1700.0,7.0,,4.0,,1.0,24.0,19.0,60.0,19.0,85.0,22.0,
9, 28,1700.0,10.0,10.0,4.0,0.0,1.0,52.0,20.0,70.0,,80.0,,10.0
9, 28,1700.0,13.0,,4.0,,1.0,120.0,19.0,70.0,,85.0,,
9, 28,1700.0,16.0,5.0,4.0,0.0,1.0,107.0,19.0,60.0,,85.0,,5.0
9, 28,1700.0,19.0,,4.0,,0.0,90.0,19.0,30.0,,85.0,,
9, 28,1700.0,22.0,0.0,4.0,0.0,0.0,35.0,19.0,30.0,,85.0,,0.0
9, 28,1700.0,25.0,,4.0,,0.0,18.0,19.0,30.0,,85.0,,
9, 28,1700.0,28.0,0.0,4.0,0.0,0.0,11.0,19.0,30.0,,90.0,,0.0
9, 28,1700.0,31.0,,4.0,,1.0,10.0,19.0,60.0,,90.0,,
9, 28,1700.0,34.0,5.0,4.0,0.0,1.0,14.0,21.0,60.0,,80.0,,5.0
9, 28,1700.0,37.0,,2.0,,0.0,7.0,22.0,10.0,,75.0,,
9, 28,1700.0,40.0,0.0,2.0,0.0,0.0,353.0,21.0,10.0,,80.0,,0.0
9, 28,1700.0,43.0,,2.0,,0.0,300.0,19.0,10.0,,65.0,,
9, 28,1700.0,46.0,0.0,2.0,0.0,0.0,300.0,17.0,10.0,,60.0,,0.0
9, 28,2000.0,4.0,,4.0,,1.0,349.0,20.0,60.0,19.0,85.0,21.0,
9, 28,2000.0,7.0,10.0,4.0,0.0,1.0,177.0,19.0,70.0,14.0,85.0,23.0,10.0
9, 28,2000.0,10.0,,4.0,,1.0,34.0,19.0,70.0,,85.0,23.0,
9, 28,2000.0,13.0,5.0,4.0,0.0,1.0,59.0,19.0,60.0,,85.0,,5.0
9, 28,2000.0,16.0,,4.0,,1.0,72.0,19.0,60.0,,85.0,,
9, 28,2000.0,19.0,5.0,4.0,0.0,1.0,55.0,19.0,60.0,,90.0,,5.0
9, 28,2000.0,22.0,,4.0,,1.0,18.0,19.0,60.0,,90.0,,
9, 28,2000.0,25.0,5.0,4.0,0.0,0.0,14.0,19.0,30.0,,85.0,,5.0
9, 28,2000.0,28.0,,4.0,,0.0,338.0,19.0,30.0,,85.0,,
9, 28,2000.0,31.0,5.0,4.0,0.0,1.0,5.0,21.0,60.0,,75.0,,5.0
9, 28,2000.0,34.0,,2.0,,0.0,25.0,22.0,10.0,,70.0,,
9, 28,2000.0,37.0,0.0,2.0,0.0,0.0,12.0,21.0,10.0,,75.0,,0.0
9, 28,2000.0,40.0,,2.0,,0.0,335.0,19.0,10.0,,60.0,,
9, 28,2000.0,43.0,0.0,2.0,0.0,0.0,319.0,17.0,10.0,,60.0,,0.0
9, 28,2000.0,46.0,,2.0,,0.0,316.0,16.0,10.0,,60.0,,
9, 28,2000.0,49.0,0.0,2.0,0.0,0.0,312.0,15.0,10.0,,70.0,,0.0
9, 28,2000.0,52.0,,2.0,,0.0,279.0,18.0,10.0,,60.0,,
9, 28,2000.0,55.0,0.0,2.0,0.0,0.0,270.0,21.0,10.0,,50.0,,0.0
9, 28,2000.0,58.0,,3.0,,0.0,270.0,22.0,20.0,,50.0,,
