month, format: day,hour,forecast,일최고기온,6시간강수량,풍속,강수형태,3시간기온,하늘상태,6시간적설,풍향,일최저기온,강수확률,습도
9, 26,1700.0,19.0,,,1.6,0.0,18.0,1.0,,9.0,,0.0,85.0
9, 26,1700.0,22.0,,0.0,1.7,0.0,17.0,1.0,0.0,37.0,,0.0,90.0
9, 26,1700.0,25.0,,,1.5,0.0,16.0,1.0,,58.0,,0.0,95.0
9, 26,1700.0,28.0,,0.0,1.6,0.0,14.0,1.0,0.0,90.0,,0.0,95.0
9, 26,1700.0,31.0,,,1.7,0.0,19.0,1.0,,118.0,,0.0,75.0
9, 26,1700.0,34.0,,0.0,1.6,0.0,23.0,1.0,0.0,110.0,,0.0,60.0
9, 26,1700.0,37.0,,,2.2,0.0,23.0,1.0,,335.0,,0.0,55.0
9, 26,1700.0,40.0,,0.0,1.8,0.0,20.0,1.0,0.0,335.0,,0.0,70.0
9, 26,1700.0,43.0,,,1.4,0.0,18.0,1.0,,342.0,,0.0,85.0
9, 26,1700.0,46.0,,0.0,1.5,0.0,17.0,1.0,0.0,324.0,,0.0,85.0
9, 26,2000.0,4.0,24.0,,2.2,0.0,18.0,1.0,,74.0,14.0,0.0,75.0
9, 26,2000.0,7.0,24.0,0.0,2.1,0.0,23.0,1.0,0.0,67.0,14.0,0.0,55.0
9, 26,2000.0,10.0,23.0,,2.4,0.0,24.0,1.0,,22.0,,0.0,50.0
9, 26,2000.0,13.0,,0.0,1.8,0.0,20.0,1.0,0.0,3.0,,0.0,70.0
9, 26,2000.0,16.0,,,1.4,0.0,18.0,1.0,,360.0,,0.0,85.0
9, 26,2000.0,19.0,,0.0,1.5,0.0,18.0,1.0,0.0,28.0,,0.0,90.0
9, 26,2000.0,22.0,,,1.7,0.0,16.0,1.0,,57.0,,0.0,95.0
9, 26,2000.0,25.0,,0.0,1.8,0.0,14.0,1.0,0.0,90.0,,0.0,95.0
9, 26,2000.0,28.0,,,1.7,0.0,19.0,1.0,,126.0,,0.0,75.0
9, 26,2000.0,31.0,,0.0,1.4,0.0,23.0,1.0,0.0,163.0,,0.0,60.0
9, 26,2000.0,34.0,,,2.1,0.0,23.0,1.0,,323.0,,0.0,55.0
9, 26,2000.0,37.0,,0.0,1.7,0.0,20.0,1.0,0.0,332.0,,0.0,70.0
9, 26,2000.0,40.0,,,1.4,0.0,18.0,1.0,,343.0,,0.0,85.0
9, 26,2000.0,43.0,,0.0,1.4,0.0,17.0,1.0,0.0,330.0,,0.0,85.0
9, 26,2000.0,46.0,,,1.5,0.0,16.0,1.0,,337.0,,0.0,90.0
9, 26,2000.0,49.0,,0.0,1.6,0.0,15.0,1.0,0.0,14.0,,0.0,95.0
9, 26,2000.0,52.0,,,1.6,0.0,19.0,1.0,,40.0,,0.0,85.0
9, 26,2000.0,55.0,,0.0,1.7,0.0,23.0,1.0,0.0,343.0,,0.0,55.0
9, 26,2000.0,58.0,,,2.5,0.0,22.0,1.0,,334.0,,0.0,50.0
9, 26,2000.0,61.0,,0.0,1.9,0.0,19.0,3.0,0.0,332.0,,20.0,70.0
9, 26,2000.0,64.0,,,1.5,0.0,18.0,4.0,,328.0,,30.0,85.0
9, 26,2000.0,67.0,,0.0,1.5,0.0,18.0,3.0,0.0,337.0,,20.0,90.0
9, 26,2300.0,4.0,24.0,0.0,2.1,0.0,23.0,1.0,0.0,67.0,14.0,0.0,55.0
9, 26,2300.0,7.0,24.0,,2.4,0.0,24.0,1.0,,22.0,14.0,0.0,50.0
9, 26,2300.0,10.0,23.0,0.0,1.8,0.0,20.0,1.0,0.0,3.0,,0.0,70.0
9, 26,2300.0,13.0,,,1.4,0.0,18.0,1.0,,360.0,,0.0,85.0
9, 26,2300.0,16.0,,0.0,1.5,0.0,18.0,1.0,0.0,28.0,,0.0,90.0
9, 26,2300.0,19.0,,,1.7,0.0,16.0,1.0,,57.0,,0.0,95.0
9, 26,2300.0,22.0,,0.0,1.8,0.0,14.0,1.0,0.0,90.0,,0.0,95.0
9, 26,2300.0,25.0,,,1.7,0.0,19.0,1.0,,126.0,,0.0,75.0
9, 26,2300.0,28.0,,0.0,1.4,0.0,23.0,1.0,0.0,163.0,,0.0,60.0
9, 26,2300.0,31.0,,,2.1,0.0,23.0,1.0,,323.0,,0.0,55.0
9, 26,2300.0,34.0,,0.0,1.7,0.0,20.0,1.0,0.0,332.0,,0.0,70.0
9, 26,2300.0,37.0,,,1.4,0.0,18.0,1.0,,343.0,,0.0,85.0
9, 26,2300.0,40.0,,0.0,1.4,0.0,17.0,1.0,0.0,330.0,,0.0,85.0
9, 26,2300.0,43.0,,,1.5,0.0,16.0,1.0,,337.0,,0.0,90.0
9, 26,2300.0,46.0,,0.0,1.6,0.0,15.0,1.0,0.0,14.0,,0.0,95.0
9, 26,2300.0,49.0,,,1.6,0.0,19.0,1.0,,40.0,,0.0,85.0
9, 26,2300.0,52.0,,0.0,1.7,0.0,23.0,1.0,0.0,343.0,,0.0,55.0
9, 26,2300.0,55.0,,,2.5,0.0,22.0,1.0,,334.0,,0.0,50.0
9, 26,2300.0,58.0,,0.0,1.9,0.0,19.0,3.0,0.0,332.0,,20.0,70.0
9, 26,2300.0,61.0,,,1.5,0.0,18.0,4.0,,328.0,,30.0,85.0
9, 26,2300.0,64.0,,0.0,1.5,0.0,18.0,3.0,0.0,337.0,,20.0,90.0
9, 27,200.0,4.0,24.0,,2.4,0.0,24.0,1.0,,22.0,14.0,0.0,50.0
9, 27,200.0,7.0,24.0,0.0,1.8,0.0,20.0,1.0,0.0,3.0,14.0,0.0,70.0
9, 27,200.0,10.0,23.0,,1.4,0.0,18.0,1.0,,360.0,,0.0,85.0
9, 27,200.0,13.0,,0.0,1.5,0.0,18.0,1.0,0.0,28.0,,0.0,90.0
9, 27,200.0,16.0,,,1.7,0.0,16.0,1.0,,57.0,,0.0,95.0
9, 27,200.0,19.0,,0.0,1.8,0.0,14.0,1.0,0.0,90.0,,0.0,95.0
9, 27,200.0,22.0,,,1.7,0.0,19.0,1.0,,126.0,,0.0,75.0
9, 27,200.0,25.0,,0.0,1.4,0.0,23.0,1.0,0.0,163.0,,0.0,60.0
9, 27,200.0,28.0,,,2.1,0.0,23.0,1.0,,323.0,,0.0,55.0
9, 27,200.0,31.0,,0.0,1.7,0.0,20.0,1.0,0.0,332.0,,0.0,70.0
9, 27,200.0,34.0,,,1.4,0.0,18.0,1.0,,343.0,,0.0,85.0
9, 27,200.0,37.0,,0.0,1.4,0.0,17.0,1.0,0.0,330.0,,0.0,85.0
9, 27,200.0,40.0,,,1.5,0.0,16.0,1.0,,337.0,,0.0,90.0
9, 27,200.0,43.0,,0.0,1.6,0.0,15.0,1.0,0.0,14.0,,0.0,95.0
9, 27,200.0,46.0,,,1.6,0.0,19.0,1.0,,40.0,,0.0,85.0
9, 27,200.0,49.0,,0.0,1.7,0.0,23.0,1.0,0.0,343.0,,0.0,55.0
9, 27,200.0,52.0,,,2.5,0.0,22.0,1.0,,334.0,,0.0,50.0
9, 27,200.0,55.0,,0.0,1.9,0.0,19.0,3.0,0.0,332.0,,20.0,70.0
9, 27,200.0,58.0,,,1.5,0.0,18.0,4.0,,328.0,,30.0,85.0
9, 27,200.0,61.0,,0.0,1.5,0.0,18.0,3.0,0.0,337.0,,20.0,90.0
9, 27,500.0,4.0,24.0,0.0,1.8,0.0,20.0,1.0,0.0,3.0,14.0,0.0,70.0
9, 27,500.0,7.0,23.0,,1.4,0.0,18.0,1.0,,360.0,14.0,0.0,85.0
9, 27,500.0,10.0,,0.0,1.5,0.0,18.0,1.0,0.0,28.0,,0.0,90.0
9, 27,500.0,13.0,,,1.7,0.0,16.0,1.0,,57.0,,0.0,95.0
9, 27,500.0,16.0,,0.0,1.8,0.0,14.0,1.0,0.0,90.0,,0.0,95.0
9, 27,500.0,19.0,,,1.7,0.0,19.0,1.0,,126.0,,0.0,75.0
9, 27,500.0,22.0,,0.0,1.4,0.0,23.0,1.0,0.0,163.0,,0.0,60.0
9, 27,500.0,25.0,,,2.1,0.0,23.0,1.0,,323.0,,0.0,55.0
9, 27,500.0,28.0,,0.0,1.7,0.0,20.0,1.0,0.0,332.0,,0.0,70.0
9, 27,500.0,31.0,,,1.4,0.0,18.0,1.0,,343.0,,0.0,85.0
9, 27,500.0,34.0,,0.0,1.4,0.0,17.0,1.0,0.0,330.0,,0.0,85.0
9, 27,500.0,37.0,,,1.5,0.0,16.0,1.0,,337.0,,0.0,90.0
9, 27,500.0,40.0,,0.0,1.6,0.0,15.0,1.0,0.0,14.0,,0.0,95.0
9, 27,500.0,43.0,,,1.6,0.0,19.0,1.0,,40.0,,0.0,85.0
9, 27,500.0,46.0,,0.0,1.7,0.0,23.0,1.0,0.0,343.0,,0.0,55.0
9, 27,500.0,49.0,,,2.5,0.0,22.0,1.0,,334.0,,0.0,50.0
9, 27,500.0,52.0,,0.0,1.9,0.0,19.0,3.0,0.0,332.0,,20.0,70.0
9, 27,500.0,55.0,,,1.5,0.0,18.0,4.0,,328.0,,30.0,85.0
9, 27,500.0,58.0,,0.0,1.5,0.0,18.0,3.0,0.0,337.0,,20.0,90.0
9, 27,800.0,4.0,24.0,,1.4,0.0,18.0,1.0,,13.0,14.0,0.0,80.0
9, 27,800.0,7.0,23.0,0.0,1.5,0.0,17.0,1.0,0.0,45.0,14.0,0.0,90.0
9, 27,800.0,10.0,,,1.7,0.0,15.0,1.0,,70.0,,0.0,90.0
9, 27,800.0,13.0,,0.0,1.8,0.0,14.0,1.0,0.0,97.0,,0.0,95.0
9, 27,800.0,16.0,,,1.7,0.0,18.0,1.0,,126.0,,0.0,75.0
9, 27,800.0,19.0,,0.0,1.4,0.0,23.0,1.0,0.0,180.0,,0.0,55.0
9, 27,800.0,22.0,,,2.1,0.0,23.0,1.0,,326.0,,0.0,55.0
9, 27,800.0,25.0,,0.0,1.7,0.0,20.0,1.0,0.0,335.0,,0.0,70.0
9, 27,800.0,28.0,,,1.4,0.0,18.0,1.0,,337.0,,0.0,85.0
9, 27,800.0,31.0,,0.0,1.4,0.0,17.0,1.0,0.0,324.0,,0.0,90.0
9, 27,800.0,34.0,,,1.5,0.0,16.0,1.0,,332.0,,0.0,90.0
9, 27,800.0,37.0,,0.0,1.6,0.0,15.0,1.0,0.0,11.0,,0.0,95.0
9, 27,800.0,40.0,,,1.6,0.0,19.0,1.0,,65.0,,0.0,80.0
9, 27,800.0,43.0,,0.0,1.7,0.0,23.0,1.0,0.0,337.0,,0.0,55.0
9, 27,800.0,46.0,,,2.5,0.0,22.0,1.0,,329.0,,0.0,50.0
9, 27,800.0,49.0,,0.0,1.9,0.0,20.0,3.0,0.0,330.0,,20.0,65.0
9, 27,800.0,52.0,,,1.5,0.0,18.0,4.0,,332.0,,30.0,80.0
9, 27,800.0,55.0,,0.0,1.5,0.0,18.0,3.0,0.0,339.0,,20.0,90.0
9, 27,1100.0,4.0,24.0,0.0,1.5,0.0,17.0,1.0,0.0,45.0,14.0,0.0,90.0
9, 27,1100.0,7.0,23.0,,1.7,0.0,15.0,1.0,,70.0,14.0,0.0,90.0
9, 27,1100.0,10.0,,0.0,1.8,0.0,14.0,1.0,0.0,97.0,,0.0,95.0
9, 27,1100.0,13.0,,,1.7,0.0,18.0,1.0,,126.0,,0.0,75.0
9, 27,1100.0,16.0,,0.0,1.4,0.0,23.0,1.0,0.0,180.0,,0.0,55.0
9, 27,1100.0,19.0,,,2.1,0.0,23.0,1.0,,326.0,,0.0,55.0
9, 27,1100.0,22.0,,0.0,1.7,0.0,20.0,1.0,0.0,335.0,,0.0,70.0
9, 27,1100.0,25.0,,,1.4,0.0,18.0,1.0,,337.0,,0.0,85.0
9, 27,1100.0,28.0,,0.0,1.4,0.0,17.0,1.0,0.0,324.0,,0.0,90.0
9, 27,1100.0,31.0,,,1.5,0.0,16.0,1.0,,332.0,,0.0,90.0
9, 27,1100.0,34.0,,0.0,1.6,0.0,15.0,1.0,0.0,11.0,,0.0,95.0
9, 27,1100.0,37.0,,,1.6,0.0,19.0,1.0,,65.0,,0.0,80.0
9, 27,1100.0,40.0,,0.0,1.7,0.0,23.0,1.0,0.0,337.0,,0.0,55.0
9, 27,1100.0,43.0,,,2.5,0.0,22.0,1.0,,329.0,,0.0,50.0
9, 27,1100.0,46.0,,0.0,1.9,0.0,20.0,3.0,0.0,330.0,,20.0,65.0
9, 27,1100.0,49.0,,,1.5,0.0,18.0,4.0,,332.0,,30.0,80.0
9, 27,1100.0,52.0,,0.0,1.5,0.0,18.0,3.0,0.0,339.0,,20.0,90.0
9, 27,1400.0,4.0,24.0,,1.7,0.0,15.0,1.0,,70.0,14.0,0.0,90.0
9, 27,1400.0,7.0,23.0,0.0,1.8,0.0,14.0,1.0,0.0,97.0,14.0,0.0,95.0
9, 27,1400.0,10.0,,,1.7,0.0,18.0,1.0,,126.0,,0.0,75.0
9, 27,1400.0,13.0,,0.0,1.4,0.0,23.0,1.0,0.0,180.0,,0.0,55.0
9, 27,1400.0,16.0,,,2.1,0.0,23.0,1.0,,326.0,,0.0,55.0
9, 27,1400.0,19.0,,0.0,1.7,0.0,20.0,1.0,0.0,335.0,,0.0,70.0
9, 27,1400.0,22.0,,,1.4,0.0,18.0,1.0,,337.0,,0.0,85.0
9, 27,1400.0,25.0,,0.0,1.4,0.0,17.0,1.0,0.0,324.0,,0.0,90.0
9, 27,1400.0,28.0,,,1.5,0.0,16.0,1.0,,332.0,,0.0,90.0
9, 27,1400.0,31.0,,0.0,1.6,0.0,15.0,1.0,0.0,11.0,,0.0,95.0
9, 27,1400.0,34.0,,,1.6,0.0,19.0,1.0,,65.0,,0.0,80.0
9, 27,1400.0,37.0,,0.0,1.7,0.0,23.0,1.0,0.0,337.0,,0.0,55.0
9, 27,1400.0,40.0,,,2.5,0.0,22.0,1.0,,329.0,,0.0,50.0
9, 27,1400.0,43.0,,0.0,1.9,0.0,20.0,3.0,0.0,330.0,,20.0,65.0
9, 27,1400.0,46.0,,,1.5,0.0,18.0,4.0,,332.0,,30.0,80.0
9, 27,1400.0,49.0,,0.0,1.5,0.0,18.0,3.0,0.0,339.0,,20.0,90.0
9, 27,1700.0,4.0,24.0,0.0,1.8,0.0,14.0,1.0,0.0,97.0,14.0,0.0,95.0
9, 27,1700.0,7.0,23.0,,1.7,0.0,18.0,1.0,,126.0,14.0,0.0,75.0
9, 27,1700.0,10.0,,0.0,1.4,0.0,23.0,1.0,0.0,180.0,,0.0,55.0
9, 27,1700.0,13.0,,,2.1,0.0,23.0,1.0,,326.0,,0.0,55.0
9, 27,1700.0,16.0,,0.0,1.7,0.0,20.0,1.0,0.0,335.0,,0.0,70.0
9, 27,1700.0,19.0,,,1.4,0.0,18.0,1.0,,337.0,,0.0,85.0
9, 27,1700.0,22.0,,0.0,1.4,0.0,17.0,1.0,0.0,324.0,,0.0,90.0
9, 27,1700.0,25.0,,,1.5,0.0,16.0,1.0,,332.0,,0.0,90.0
9, 27,1700.0,28.0,,0.0,1.6,0.0,15.0,1.0,0.0,11.0,,0.0,95.0
9, 27,1700.0,31.0,,,1.6,0.0,19.0,1.0,,65.0,,0.0,80.0
9, 27,1700.0,34.0,,0.0,1.7,0.0,23.0,1.0,0.0,337.0,,0.0,55.0
9, 27,1700.0,37.0,,,2.5,0.0,22.0,1.0,,329.0,,0.0,50.0
9, 27,1700.0,40.0,,0.0,1.9,0.0,20.0,3.0,0.0,330.0,,20.0,65.0
9, 27,1700.0,43.0,,,1.5,0.0,18.0,4.0,,332.0,,30.0,80.0
9, 27,1700.0,46.0,,0.0,1.5,0.0,18.0,3.0,0.0,339.0,,20.0,90.0
9, 27,2000.0,4.0,25.0,,1.7,0.0,18.0,1.0,,149.0,14.0,0.0,70.0
9, 27,2000.0,7.0,24.0,0.0,1.5,0.0,23.0,1.0,0.0,200.0,16.0,0.0,55.0
9, 27,2000.0,10.0,23.0,,2.2,0.0,24.0,1.0,,304.0,,0.0,55.0
9, 27,2000.0,13.0,,0.0,1.6,0.0,20.0,1.0,0.0,330.0,,0.0,75.0
9, 27,2000.0,16.0,,,1.3,0.0,18.0,1.0,,342.0,,0.0,85.0
9, 27,2000.0,19.0,,0.0,1.3,0.0,17.0,1.0,0.0,318.0,,0.0,90.0
9, 27,2000.0,22.0,,,1.5,0.0,16.0,1.0,,328.0,,0.0,90.0
9, 27,2000.0,25.0,,0.0,1.4,0.0,15.0,1.0,0.0,8.0,,0.0,100.0
9, 27,2000.0,28.0,,,1.4,0.0,19.0,1.0,,343.0,,0.0,85.0
9, 27,2000.0,31.0,,0.0,1.6,0.0,23.0,1.0,0.0,330.0,,0.0,60.0
9, 27,2000.0,34.0,,,2.4,0.0,23.0,1.0,,325.0,,0.0,50.0
9, 27,2000.0,37.0,,0.0,1.9,0.0,20.0,3.0,0.0,324.0,,20.0,65.0
9, 27,2000.0,40.0,,,1.5,0.0,18.0,4.0,,323.0,,30.0,80.0
9, 27,2000.0,43.0,,0.0,1.4,0.0,18.0,3.0,0.0,326.0,,20.0,85.0
9, 27,2000.0,46.0,,,1.5,0.0,17.0,4.0,,328.0,,30.0,90.0
9, 27,2000.0,49.0,,0.0,1.7,0.0,17.0,4.0,0.0,336.0,,30.0,90.0
9, 27,2000.0,52.0,,,1.7,0.0,20.0,3.0,,336.0,,20.0,85.0
9, 27,2000.0,55.0,,0.0,2.0,0.0,22.0,3.0,0.0,319.0,,20.0,70.0
9, 27,2000.0,58.0,,,2.7,1.0,22.0,4.0,,306.0,,70.0,65.0
9, 27,2000.0,61.0,,1.0,2.0,0.0,19.0,3.0,0.0,311.0,,20.0,75.0
9, 27,2000.0,64.0,,,1.4,0.0,17.0,3.0,,315.0,,20.0,85.0
9, 27,2000.0,67.0,,0.0,1.4,0.0,16.0,1.0,0.0,245.0,,0.0,90.0
9, 27,2300.0,4.0,25.0,0.0,1.5,0.0,23.0,1.0,0.0,200.0,14.0,0.0,55.0
9, 27,2300.0,7.0,24.0,,2.2,0.0,24.0,1.0,,304.0,16.0,0.0,55.0
9, 27,2300.0,10.0,23.0,0.0,1.6,0.0,20.0,1.0,0.0,330.0,,0.0,75.0
9, 27,2300.0,13.0,,,1.3,0.0,18.0,1.0,,342.0,,0.0,85.0
9, 27,2300.0,16.0,,0.0,1.3,0.0,17.0,1.0,0.0,318.0,,0.0,90.0
9, 27,2300.0,19.0,,,1.5,0.0,16.0,1.0,,328.0,,0.0,90.0
9, 27,2300.0,22.0,,0.0,1.4,0.0,15.0,1.0,0.0,8.0,,0.0,100.0
9, 27,2300.0,25.0,,,1.4,0.0,19.0,1.0,,343.0,,0.0,85.0
9, 27,2300.0,28.0,,0.0,1.6,0.0,23.0,1.0,0.0,330.0,,0.0,60.0
9, 27,2300.0,31.0,,,2.4,0.0,23.0,1.0,,325.0,,0.0,50.0
9, 27,2300.0,34.0,,0.0,1.9,0.0,20.0,3.0,0.0,324.0,,20.0,65.0
9, 27,2300.0,37.0,,,1.5,0.0,18.0,4.0,,323.0,,30.0,80.0
9, 27,2300.0,40.0,,0.0,1.4,0.0,18.0,3.0,0.0,326.0,,20.0,85.0
9, 27,2300.0,43.0,,,1.5,0.0,17.0,4.0,,328.0,,30.0,90.0
9, 27,2300.0,46.0,,0.0,1.7,0.0,17.0,4.0,0.0,336.0,,30.0,90.0
9, 27,2300.0,49.0,,,1.7,0.0,20.0,3.0,,336.0,,20.0,85.0
9, 27,2300.0,52.0,,0.0,2.0,0.0,22.0,3.0,0.0,319.0,,20.0,70.0
9, 27,2300.0,55.0,,,2.7,1.0,22.0,4.0,,306.0,,70.0,65.0
9, 27,2300.0,58.0,,1.0,2.0,0.0,19.0,3.0,0.0,311.0,,20.0,75.0
9, 27,2300.0,61.0,,,1.4,0.0,17.0,3.0,,315.0,,20.0,85.0
9, 27,2300.0,64.0,,0.0,1.4,0.0,16.0,1.0,0.0,245.0,,0.0,90.0
9, 28,200.0,4.0,25.0,,2.2,0.0,24.0,1.0,,304.0,14.0,0.0,55.0
9, 28,200.0,7.0,24.0,0.0,1.6,0.0,20.0,1.0,0.0,330.0,16.0,0.0,75.0
9, 28,200.0,10.0,23.0,,1.3,0.0,18.0,1.0,,342.0,,0.0,85.0
9, 28,200.0,13.0,,0.0,1.3,0.0,17.0,1.0,0.0,318.0,,0.0,90.0
9, 28,200.0,16.0,,,1.5,0.0,16.0,1.0,,328.0,,0.0,90.0
9, 28,200.0,19.0,,0.0,1.4,0.0,15.0,1.0,0.0,8.0,,0.0,100.0
9, 28,200.0,22.0,,,1.4,0.0,19.0,1.0,,343.0,,0.0,85.0
9, 28,200.0,25.0,,0.0,1.6,0.0,23.0,1.0,0.0,330.0,,0.0,60.0
9, 28,200.0,28.0,,,2.4,0.0,23.0,1.0,,325.0,,0.0,50.0
9, 28,200.0,31.0,,0.0,1.9,0.0,20.0,3.0,0.0,324.0,,20.0,65.0
9, 28,200.0,34.0,,,1.5,0.0,18.0,4.0,,323.0,,30.0,80.0
9, 28,200.0,37.0,,0.0,1.4,0.0,18.0,3.0,0.0,326.0,,20.0,85.0
9, 28,200.0,40.0,,,1.5,0.0,17.0,4.0,,328.0,,30.0,90.0
9, 28,200.0,43.0,,0.0,1.7,0.0,17.0,4.0,0.0,336.0,,30.0,90.0
9, 28,200.0,46.0,,,1.7,0.0,20.0,3.0,,336.0,,20.0,85.0
9, 28,200.0,49.0,,0.0,2.0,0.0,22.0,3.0,0.0,319.0,,20.0,70.0
9, 28,200.0,52.0,,,2.7,1.0,22.0,4.0,,306.0,,70.0,65.0
9, 28,200.0,55.0,,1.0,2.0,0.0,19.0,3.0,0.0,311.0,,20.0,75.0
9, 28,200.0,58.0,,,1.4,0.0,17.0,3.0,,315.0,,20.0,85.0
9, 28,200.0,61.0,,0.0,1.4,0.0,16.0,1.0,0.0,245.0,,0.0,90.0
9, 28,500.0,4.0,24.0,0.0,1.6,0.0,20.0,1.0,0.0,330.0,14.0,0.0,75.0
9, 28,500.0,7.0,23.0,,1.3,0.0,18.0,1.0,,342.0,16.0,0.0,85.0
9, 28,500.0,10.0,,0.0,1.3,0.0,17.0,1.0,0.0,318.0,,0.0,90.0
9, 28,500.0,13.0,,,1.5,0.0,16.0,1.0,,328.0,,0.0,90.0
9, 28,500.0,16.0,,0.0,1.4,0.0,15.0,1.0,0.0,8.0,,0.0,100.0
9, 28,500.0,19.0,,,1.4,0.0,19.0,1.0,,343.0,,0.0,85.0
9, 28,500.0,22.0,,0.0,1.6,0.0,23.0,1.0,0.0,330.0,,0.0,60.0
9, 28,500.0,25.0,,,2.4,0.0,23.0,1.0,,325.0,,0.0,50.0
9, 28,500.0,28.0,,0.0,1.9,0.0,20.0,3.0,0.0,324.0,,20.0,65.0
9, 28,500.0,31.0,,,1.5,0.0,18.0,4.0,,323.0,,30.0,80.0
9, 28,500.0,34.0,,0.0,1.4,0.0,18.0,3.0,0.0,326.0,,20.0,85.0
9, 28,500.0,37.0,,,1.5,0.0,17.0,4.0,,328.0,,30.0,90.0
9, 28,500.0,40.0,,0.0,1.7,0.0,17.0,4.0,0.0,336.0,,30.0,90.0
9, 28,500.0,43.0,,,1.7,0.0,20.0,3.0,,336.0,,20.0,85.0
9, 28,500.0,46.0,,0.0,2.0,0.0,22.0,3.0,0.0,319.0,,20.0,70.0
9, 28,500.0,49.0,,,2.7,1.0,22.0,4.0,,306.0,,70.0,65.0
9, 28,500.0,52.0,,1.0,2.0,0.0,19.0,3.0,0.0,311.0,,20.0,75.0
9, 28,500.0,55.0,,,1.4,0.0,17.0,3.0,,315.0,,20.0,85.0
9, 28,500.0,58.0,,0.0,1.4,0.0,16.0,1.0,0.0,245.0,,0.0,90.0
9, 28,800.0,4.0,24.0,,1.3,0.0,18.0,1.0,,321.0,15.0,0.0,85.0
9, 28,800.0,7.0,23.0,0.0,1.2,0.0,17.0,1.0,0.0,325.0,16.0,0.0,90.0
9, 28,800.0,10.0,,,1.5,0.0,16.0,1.0,,323.0,,0.0,90.0
9, 28,800.0,13.0,,0.0,1.4,0.0,15.0,1.0,0.0,102.0,,0.0,95.0
9, 28,800.0,16.0,,,1.4,0.0,19.0,1.0,,135.0,,0.0,85.0
9, 28,800.0,19.0,,0.0,1.5,0.0,23.0,1.0,0.0,323.0,,0.0,55.0
9, 28,800.0,22.0,,,2.3,0.0,23.0,1.0,,317.0,,0.0,50.0
9, 28,800.0,25.0,,0.0,1.8,0.0,20.0,3.0,0.0,319.0,,20.0,65.0
9, 28,800.0,28.0,,,1.5,0.0,19.0,3.0,,323.0,,20.0,80.0
9, 28,800.0,31.0,,0.0,1.4,0.0,18.0,3.0,0.0,326.0,,20.0,85.0
9, 28,800.0,34.0,,,1.4,0.0,17.0,3.0,,326.0,,20.0,90.0
9, 28,800.0,37.0,,0.0,1.7,0.0,17.0,3.0,0.0,332.0,,20.0,90.0
9, 28,800.0,40.0,,,1.7,0.0,20.0,3.0,,329.0,,20.0,85.0
9, 28,800.0,43.0,,0.0,2.1,0.0,22.0,1.0,0.0,317.0,,0.0,70.0
9, 28,800.0,46.0,,,2.7,0.0,22.0,1.0,,303.0,,0.0,65.0
9, 28,800.0,49.0,,0.0,2.1,0.0,19.0,1.0,0.0,305.0,,0.0,75.0
9, 28,800.0,52.0,,,1.4,0.0,17.0,1.0,,300.0,,0.0,90.0
9, 28,800.0,55.0,,0.0,1.4,0.0,16.0,1.0,0.0,231.0,,0.0,90.0
9, 28,1100.0,4.0,24.0,0.0,1.2,0.0,17.0,1.0,0.0,325.0,15.0,0.0,90.0
9, 28,1100.0,7.0,23.0,,1.5,0.0,16.0,1.0,,323.0,16.0,0.0,90.0
9, 28,1100.0,10.0,,0.0,1.4,0.0,15.0,1.0,0.0,102.0,,0.0,95.0
9, 28,1100.0,13.0,,,1.4,0.0,19.0,1.0,,135.0,,0.0,85.0
9, 28,1100.0,16.0,,0.0,1.5,0.0,23.0,1.0,0.0,323.0,,0.0,55.0
9, 28,1100.0,19.0,,,2.3,0.0,23.0,1.0,,317.0,,0.0,50.0
9, 28,1100.0,22.0,,0.0,1.8,0.0,20.0,3.0,0.0,319.0,,20.0,65.0
9, 28,1100.0,25.0,,,1.5,0.0,19.0,3.0,,323.0,,20.0,80.0
9, 28,1100.0,28.0,,0.0,1.4,0.0,18.0,3.0,0.0,326.0,,20.0,85.0
9, 28,1100.0,31.0,,,1.4,0.0,17.0,3.0,,326.0,,20.0,90.0
9, 28,1100.0,34.0,,0.0,1.7,0.0,17.0,3.0,0.0,332.0,,20.0,90.0
9, 28,1100.0,37.0,,,1.7,0.0,20.0,3.0,,329.0,,20.0,85.0
9, 28,1100.0,40.0,,0.0,2.1,0.0,22.0,1.0,0.0,317.0,,0.0,70.0
9, 28,1100.0,43.0,,,2.7,0.0,22.0,1.0,,303.0,,0.0,65.0
9, 28,1100.0,46.0,,0.0,2.1,0.0,19.0,1.0,0.0,305.0,,0.0,75.0
9, 28,1100.0,49.0,,,1.4,0.0,17.0,1.0,,300.0,,0.0,90.0
9, 28,1100.0,52.0,,0.0,1.4,0.0,16.0,1.0,0.0,231.0,,0.0,90.0
9, 28,1400.0,4.0,24.0,,1.5,0.0,16.0,1.0,,323.0,15.0,0.0,90.0
9, 28,1400.0,7.0,23.0,0.0,1.4,0.0,15.0,1.0,0.0,102.0,16.0,0.0,95.0
9, 28,1400.0,10.0,,,1.4,0.0,19.0,1.0,,135.0,,0.0,85.0
9, 28,1400.0,13.0,,0.0,1.5,0.0,23.0,1.0,0.0,323.0,,0.0,55.0
9, 28,1400.0,16.0,,,2.3,0.0,23.0,1.0,,317.0,,0.0,50.0
9, 28,1400.0,19.0,,0.0,1.8,0.0,20.0,3.0,0.0,319.0,,20.0,65.0
9, 28,1400.0,22.0,,,1.5,0.0,19.0,3.0,,323.0,,20.0,80.0
